model_family	seed	dataset_slug	dataset	config_id	checkpoint_path	val_rmse	test_rmse	status
scratch_target_only	31	vcpi_0002	Ginkgo VCPI vcpi-0002 (tvc-kdl-010)	lpm_paper10_scratch_vcpi_0002_seed31_molholdout_h100_1x_bs4096_200epoch_lustre	/ictstr01/groups/ml01/workspace/artur.szalata/code/chem-perturbridge_lpm/.plib_cache/results/lpm_paper10_scratch_vcpi_0002_seed31_molholdout_h100_1x_bs4096_200epoch_lustre/LPM_0203c331c6be7440/seed_31/checkpoints/best-validation-rmse-epoch0026.ckpt	0.50999381		ok
scratch_target_only	37	cigs_mce	CIGS MCE	lpm_paper10_scratch_cigs_mce_seed37_molholdout_h100_2x_bs4096_200epoch_lustre				missing_evaluation_log
scratch_target_only	37	cigs_tcm	CIGS TCM	lpm_paper10_scratch_cigs_tcm_seed37_molholdout_h100_2x_bs4096_200epoch_lustre	/ictstr01/groups/ml01/workspace/artur.szalata/code/chem-perturbridge_lpm/.plib_cache/results/lpm_paper10_scratch_cigs_tcm_seed37_molholdout_h100_2x_bs4096_200epoch_lustre/LPM_78507308ed947ca6/seed_37/checkpoints/best-validation-rmse-epoch0054.ckpt	0.44851835	0.40800000	ok
scratch_target_only	37	dilimap_train	dilimap_train	lpm_paper10_scratch_dilimap_train_seed37_molholdout_h100_1x_bs4096_200epoch_lustre	/ictstr01/groups/ml01/workspace/artur.szalata/code/chem-perturbridge_lpm/.plib_cache/results/lpm_paper10_scratch_dilimap_train_seed37_molholdout_h100_1x_bs4096_200epoch_lustre/LPM_80c22dac4801950d/seed_37/checkpoints/best-validation-rmse-epoch0199.ckpt	0.58402470	0.60900000	ok
scratch_target_only	37	gdpx2	Ginkgo GDPx2	lpm_paper10_scratch_gdpx2_seed37_molholdout_h100_2x_bs4096_200epoch_lustre				missing_evaluation_log
scratch_target_only	37	lincs_phase1	LINCS_phase1_level3_epsilon	lpm_paper10_scratch_lincs_phase1_seed37_molholdout_h100_2x_bs4096_200epoch_lustre				missing_evaluation_log
scratch_target_only	37	lincs_phase2	LINCS_phase2_level3	lpm_paper10_scratch_lincs_phase2_seed37_molholdout_h100_2x_bs4096_200epoch_lustre	/ictstr01/groups/ml01/workspace/artur.szalata/code/chem-perturbridge_lpm/.plib_cache/results/lpm_paper10_scratch_lincs_phase2_seed37_molholdout_h100_2x_bs4096_200epoch_lustre/LPM_519688f6efd3cc2c/seed_37/checkpoints/best-validation-rmse-epoch0005.ckpt	0.47255847	0.48870000	ok
scratch_target_only	37	novartis	Novartis MoABox DRUG-seq	lpm_paper10_scratch_novartis_seed37_molholdout_h100_1x_bs4096_200epoch_lustre	/ictstr01/groups/ml01/workspace/artur.szalata/code/chem-perturbridge_lpm/.plib_cache/results/lpm_paper10_scratch_novartis_seed37_molholdout_h100_1x_bs4096_200epoch_lustre/LPM_4ec072a2e99a007e/seed_37/checkpoints/best-validation-rmse-epoch0042.ckpt	0.67857498	0.54110000	ok
scratch_target_only	37	op3	op3	lpm_paper10_scratch_op3_seed37_molholdout_h100_2x_bs4096_200epoch_lustre				missing_evaluation_log
scratch_target_only	37	sciplex	srivatsan20_sciplex3	lpm_paper10_scratch_sciplex_seed37_molholdout_h100_2x_bs4096_200epoch_lustre				missing_evaluation_log
scratch_target_only	37	tahoe100	tahoe100	lpm_paper10_scratch_tahoe100_seed37_molholdout_h100_2x_bs4096_200epoch_lustre				missing_evaluation_log
scratch_target_only	37	vcpi_0001	Ginkgo VCPI vcpi-0001 (tvc-bhr-009)	lpm_paper10_scratch_vcpi_0001_seed37_molholdout_h100_1x_bs4096_200epoch_lustre	/ictstr01/groups/ml01/workspace/artur.szalata/code/chem-perturbridge_lpm/.plib_cache/results/lpm_paper10_scratch_vcpi_0001_seed37_molholdout_h100_1x_bs4096_200epoch_lustre/LPM_c5c4977e30439248/seed_37/checkpoints/best-validation-rmse-epoch0023.ckpt	0.55348783	0.57080000	ok
scratch_target_only	37	vcpi_0002	Ginkgo VCPI vcpi-0002 (tvc-kdl-010)	lpm_paper10_scratch_vcpi_0002_seed37_molholdout_h100_1x_bs4096_200epoch_lustre	/ictstr01/groups/ml01/workspace/artur.szalata/code/chem-perturbridge_lpm/.plib_cache/results/lpm_paper10_scratch_vcpi_0002_seed37_molholdout_h100_1x_bs4096_200epoch_lustre/LPM_0203c331c6be7440/seed_37/checkpoints/best-validation-rmse-epoch0041.ckpt	0.50997119		ok
scratch_target_only	41	cigs_mce	CIGS MCE	lpm_paper10_scratch_cigs_mce_seed41_molholdout_h100_2x_bs4096_200epoch_lustre				missing_evaluation_log
scratch_target_only	41	cigs_tcm	CIGS TCM	lpm_paper10_scratch_cigs_tcm_seed41_molholdout_h100_2x_bs4096_200epoch_lustre				missing_evaluation_log
scratch_target_only	41	dilimap_train	dilimap_train	lpm_paper10_scratch_dilimap_train_seed41_molholdout_h100_1x_bs4096_200epoch_lustre	/ictstr01/groups/ml01/workspace/artur.szalata/code/chem-perturbridge_lpm/.plib_cache/results/lpm_paper10_scratch_dilimap_train_seed41_molholdout_h100_1x_bs4096_200epoch_lustre/LPM_80c22dac4801950d/seed_41/checkpoints/best-validation-rmse-epoch0096.ckpt	0.58301821	0.61110000	ok
scratch_target_only	41	gdpx2	Ginkgo GDPx2	lpm_paper10_scratch_gdpx2_seed41_molholdout_h100_2x_bs4096_200epoch_lustre				missing_evaluation_log
scratch_target_only	41	lincs_phase1	LINCS_phase1_level3_epsilon	lpm_paper10_scratch_lincs_phase1_seed41_molholdout_h100_2x_bs4096_200epoch_lustre				missing_evaluation_log
scratch_target_only	41	lincs_phase2	LINCS_phase2_level3	lpm_paper10_scratch_lincs_phase2_seed41_molholdout_h100_2x_bs4096_200epoch_lustre	/ictstr01/groups/ml01/workspace/artur.szalata/code/chem-perturbridge_lpm/.plib_cache/results/lpm_paper10_scratch_lincs_phase2_seed41_molholdout_h100_2x_bs4096_200epoch_lustre/LPM_519688f6efd3cc2c/seed_41/checkpoints/best-validation-rmse-epoch0005.ckpt	0.47261734	0.48850000	ok
scratch_target_only	41	novartis	Novartis MoABox DRUG-seq	lpm_paper10_scratch_novartis_seed41_molholdout_h100_1x_bs4096_200epoch_lustre	/ictstr01/groups/ml01/workspace/artur.szalata/code/chem-perturbridge_lpm/.plib_cache/results/lpm_paper10_scratch_novartis_seed41_molholdout_h100_1x_bs4096_200epoch_lustre/LPM_4ec072a2e99a007e/seed_41/checkpoints/best-validation-rmse-epoch0041.ckpt	0.67780313	0.54090000	ok
scratch_target_only	41	op3	op3	lpm_paper10_scratch_op3_seed41_molholdout_h100_2x_bs4096_200epoch_lustre				missing_evaluation_log
scratch_target_only	41	sciplex	srivatsan20_sciplex3	lpm_paper10_scratch_sciplex_seed41_molholdout_h100_2x_bs4096_200epoch_lustre				missing_evaluation_log
scratch_target_only	41	tahoe100	tahoe100	lpm_paper10_scratch_tahoe100_seed41_molholdout_h100_2x_bs4096_200epoch_lustre				missing_evaluation_log
scratch_target_only	41	vcpi_0001	Ginkgo VCPI vcpi-0001 (tvc-bhr-009)	lpm_paper10_scratch_vcpi_0001_seed41_molholdout_h100_1x_bs4096_200epoch_lustre	/ictstr01/groups/ml01/workspace/artur.szalata/code/chem-perturbridge_lpm/.plib_cache/results/lpm_paper10_scratch_vcpi_0001_seed41_molholdout_h100_1x_bs4096_200epoch_lustre/LPM_c5c4977e30439248/seed_41/checkpoints/best-validation-rmse-epoch0016.ckpt	0.55351885	0.57070000	ok
scratch_target_only	41	vcpi_0002	Ginkgo VCPI vcpi-0002 (tvc-kdl-010)	lpm_paper10_scratch_vcpi_0002_seed41_molholdout_h100_1x_bs4096_200epoch_lustre	/ictstr01/groups/ml01/workspace/artur.szalata/code/chem-perturbridge_lpm/.plib_cache/results/lpm_paper10_scratch_vcpi_0002_seed41_molholdout_h100_1x_bs4096_200epoch_lustre/LPM_0203c331c6be7440/seed_41/checkpoints/best-validation-rmse-epoch0025.ckpt	0.51008383		ok
scratch_target_only	43	cigs_mce	CIGS MCE	lpm_paper10_scratch_cigs_mce_seed43_molholdout_h100_2x_bs4096_200epoch_lustre				missing_evaluation_log
scratch_target_only	43	cigs_tcm	CIGS TCM	lpm_paper10_scratch_cigs_tcm_seed43_molholdout_h100_2x_bs4096_200epoch_lustre				missing_evaluation_log
scratch_target_only	43	dilimap_train	dilimap_train	lpm_paper10_scratch_dilimap_train_seed43_molholdout_h100_1x_bs4096_200epoch_lustre	/ictstr01/groups/ml01/workspace/artur.szalata/code/chem-perturbridge_lpm/.plib_cache/results/lpm_paper10_scratch_dilimap_train_seed43_molholdout_h100_1x_bs4096_200epoch_lustre/LPM_80c22dac4801950d/seed_43/checkpoints/best-validation-rmse-epoch0199.ckpt	0.58186761	0.61050000	ok
scratch_target_only	43	gdpx2	Ginkgo GDPx2	lpm_paper10_scratch_gdpx2_seed43_molholdout_h100_2x_bs4096_200epoch_lustre	/ictstr01/groups/ml01/workspace/artur.szalata/code/chem-perturbridge_lpm/.plib_cache/results/lpm_paper10_scratch_gdpx2_seed43_molholdout_h100_2x_bs4096_200epoch_lustre/LPM_2c7627599d005a2b/seed_43/checkpoints/best-validation-rmse-epoch0132.ckpt	0.57361315	0.42720000	ok
scratch_target_only	43	lincs_phase1	LINCS_phase1_level3_epsilon	lpm_paper10_scratch_lincs_phase1_seed43_molholdout_h100_2x_bs4096_200epoch_lustre				missing_evaluation_log
scratch_target_only	43	lincs_phase2	LINCS_phase2_level3	lpm_paper10_scratch_lincs_phase2_seed43_molholdout_h100_2x_bs4096_200epoch_lustre				missing_evaluation_log
scratch_target_only	43	novartis	Novartis MoABox DRUG-seq	lpm_paper10_scratch_novartis_seed43_molholdout_h100_1x_bs4096_200epoch_lustre	/ictstr01/groups/ml01/workspace/artur.szalata/code/chem-perturbridge_lpm/.plib_cache/results/lpm_paper10_scratch_novartis_seed43_molholdout_h100_1x_bs4096_200epoch_lustre/LPM_4ec072a2e99a007e/seed_43/checkpoints/best-validation-rmse-epoch0043.ckpt	0.67905237	0.54180000	ok
scratch_target_only	43	op3	op3	lpm_paper10_scratch_op3_seed43_molholdout_h100_2x_bs4096_200epoch_lustre				missing_evaluation_log
scratch_target_only	43	sciplex	srivatsan20_sciplex3	lpm_paper10_scratch_sciplex_seed43_molholdout_h100_2x_bs4096_200epoch_lustre				missing_evaluation_log
scratch_target_only	43	tahoe100	tahoe100	lpm_paper10_scratch_tahoe100_seed43_molholdout_h100_2x_bs4096_200epoch_lustre				missing_evaluation_log
scratch_target_only	43	vcpi_0001	Ginkgo VCPI vcpi-0001 (tvc-bhr-009)	lpm_paper10_scratch_vcpi_0001_seed43_molholdout_h100_1x_bs4096_200epoch_lustre	/ictstr01/groups/ml01/workspace/artur.szalata/code/chem-perturbridge_lpm/.plib_cache/results/lpm_paper10_scratch_vcpi_0001_seed43_molholdout_h100_1x_bs4096_200epoch_lustre/LPM_c5c4977e30439248/seed_43/checkpoints/best-validation-rmse-epoch0023.ckpt	0.55345077	0.57070000	ok
scratch_target_only	43	vcpi_0002	Ginkgo VCPI vcpi-0002 (tvc-kdl-010)	lpm_paper10_scratch_vcpi_0002_seed43_molholdout_h100_1x_bs4096_200epoch_lustre	/ictstr01/groups/ml01/workspace/artur.szalata/code/chem-perturbridge_lpm/.plib_cache/results/lpm_paper10_scratch_vcpi_0002_seed43_molholdout_h100_1x_bs4096_200epoch_lustre/LPM_0203c331c6be7440/seed_43/checkpoints/best-validation-rmse-epoch0034.ckpt	0.51007234		ok
scratch_target_only	47	cigs_mce	CIGS MCE	lpm_paper10_scratch_cigs_mce_seed47_molholdout_h100_2x_bs4096_200epoch_lustre				missing_evaluation_log
scratch_target_only	47	cigs_tcm	CIGS TCM	lpm_paper10_scratch_cigs_tcm_seed47_molholdout_h100_2x_bs4096_200epoch_lustre				missing_evaluation_log
scratch_target_only	47	dilimap_train	dilimap_train	lpm_paper10_scratch_dilimap_train_seed47_molholdout_h100_1x_bs4096_200epoch_lustre	/ictstr01/groups/ml01/workspace/artur.szalata/code/chem-perturbridge_lpm/.plib_cache/results/lpm_paper10_scratch_dilimap_train_seed47_molholdout_h100_1x_bs4096_200epoch_lustre/LPM_80c22dac4801950d/seed_47/checkpoints/best-validation-rmse-epoch0199.ckpt	0.58294036	0.60800000	ok
scratch_target_only	47	gdpx2	Ginkgo GDPx2	lpm_paper10_scratch_gdpx2_seed47_molholdout_h100_2x_bs4096_200epoch_lustre				missing_evaluation_log
scratch_target_only	47	lincs_phase1	LINCS_phase1_level3_epsilon	lpm_paper10_scratch_lincs_phase1_seed47_molholdout_h100_2x_bs4096_200epoch_lustre	/ictstr01/groups/ml01/workspace/artur.szalata/code/chem-perturbridge_lpm/.plib_cache/results/lpm_paper10_scratch_lincs_phase1_seed47_molholdout_h100_2x_bs4096_200epoch_lustre/LPM_8a5894aa3c36c9f2/seed_47/checkpoints/best-validation-rmse-epoch0008.ckpt	0.61882861	0.63220000	ok
scratch_target_only	47	lincs_phase2	LINCS_phase2_level3	lpm_paper10_scratch_lincs_phase2_seed47_molholdout_h100_2x_bs4096_200epoch_lustre				missing_evaluation_log
scratch_target_only	47	novartis	Novartis MoABox DRUG-seq	lpm_paper10_scratch_novartis_seed47_molholdout_h100_1x_bs4096_200epoch_lustre	/ictstr01/groups/ml01/workspace/artur.szalata/code/chem-perturbridge_lpm/.plib_cache/results/lpm_paper10_scratch_novartis_seed47_molholdout_h100_1x_bs4096_200epoch_lustre/LPM_4ec072a2e99a007e/seed_47/checkpoints/best-validation-rmse-epoch0094.ckpt	0.67784560	0.54020000	ok
scratch_target_only	47	op3	op3	lpm_paper10_scratch_op3_seed47_molholdout_h100_2x_bs4096_200epoch_lustre				missing_evaluation_log
scratch_target_only	47	sciplex	srivatsan20_sciplex3	lpm_paper10_scratch_sciplex_seed47_molholdout_h100_2x_bs4096_200epoch_lustre				missing_evaluation_log
scratch_target_only	47	tahoe100	tahoe100	lpm_paper10_scratch_tahoe100_seed47_molholdout_h100_2x_bs4096_200epoch_lustre				missing_evaluation_log
scratch_target_only	47	vcpi_0001	Ginkgo VCPI vcpi-0001 (tvc-bhr-009)	lpm_paper10_scratch_vcpi_0001_seed47_molholdout_h100_1x_bs4096_200epoch_lustre	/ictstr01/groups/ml01/workspace/artur.szalata/code/chem-perturbridge_lpm/.plib_cache/results/lpm_paper10_scratch_vcpi_0001_seed47_molholdout_h100_1x_bs4096_200epoch_lustre/LPM_c5c4977e30439248/seed_47/checkpoints/best-validation-rmse-epoch0114.ckpt	0.55355072	0.57070000	ok
scratch_target_only	47	vcpi_0002	Ginkgo VCPI vcpi-0002 (tvc-kdl-010)	lpm_paper10_scratch_vcpi_0002_seed47_molholdout_h100_1x_bs4096_200epoch_lustre	/ictstr01/groups/ml01/workspace/artur.szalata/code/chem-perturbridge_lpm/.plib_cache/results/lpm_paper10_scratch_vcpi_0002_seed47_molholdout_h100_1x_bs4096_200epoch_lustre/LPM_0203c331c6be7440/seed_47/checkpoints/best-validation-rmse-epoch0026.ckpt	0.51000476		ok
